"Time","__name__","app","controller_class","controller_namespace","controller_pod","host","ingress","instance","job","kubernetes_namespace","kubernetes_node","kubernetes_pod_name","le","method","namespace","ns","path","pod_template_hash","service","status","Value"
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,403,5499
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,10479040
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,10479048
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13352858
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13352858
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,499,111783
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,499,111783
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,500,98
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,500,98
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,502,12220
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,502,12220
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,503,29437400
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,503,29437400
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,504,497217
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.05,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,504,497217
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,200,108447207
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,200,108449078
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,206,10878
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,206,10878
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,304,10396307
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,304,10396389
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,308,269968
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,308,269968
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,400,31378
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,400,31378
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,403,5499
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,403,5499
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,14778005
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,14778025
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13353028
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13353028
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,499,118615
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,499,118615
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,500,101
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,500,101
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,502,16332
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,502,16332
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,503,29437558
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,503,29437558
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,504,537639
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.1,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,504,537639
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,200,108716138
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,200,108718013
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,206,10881
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,206,10881
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,304,10405764
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,304,10405846
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,308,296288
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,308,296288
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,400,31538
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,400,31538
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,403,5499
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,403,5499
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,15207846
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,404,15207867
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13353194
1707239100000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,429,13353194
1707238800000,nginx_ingress_controller_request_duration_seconds_bucket,ingress-nginx,node.k8s.itim.vn/controller-nginx-browser,inf-prod,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,home.coccoc.com,coccoc-landing-frontend,172.16.16.96:10254,kubernetes-pods,inf-prod,br-ingress2v.itim.vn,ingress-nginx-controller-browser-prod-6667d78f7f-h9xcm,0.25,GET,product-backend-prod,browser-prod,/,6667d78f7f,coccoc-landing-frontend,499,136231
